"사용일자","노선명","역명","승차총승객수","하차총승객수","등록일자"
"20260622","2호선","시청","30785","28967","20260625",""
"20260622","2호선","을지로입구","59493","61199","20260625",""
"20260622","2호선","을지로3가","29199","29294","20260625",""
"20260622","2호선","을지로4가","17219","16693","20260625",""
"20260622","2호선","동대문역사문화공원(DDP)","16065","18328","20260625",""
"20260622","2호선","신당","16263","16609","20260625",""
"20260622","2호선","상왕십리","16163","15949","20260625",""
"20260622","2호선","왕십리(성동구청)","18521","16335","20260625",""
"20260622","2호선","한양대","14519","16229","20260625",""
"20260622","2호선","뚝섬","28506","30146","20260625",""
"20260622","2호선","건대입구","41066","42240","20260625",""
"20260622","2호선","구의(광진구청)","32273","31788","20260625",""
"20260622","2호선","강변(동서울터미널)","29939","26285","20260625",""
"20260622","2호선","잠실나루","18437","17962","20260625",""
"20260622","2호선","잠실(송파구청)","80141","79708","20260625",""
"20260622","2호선","잠실새내","26244","24973","20260625",""
"20260622","2호선","종합운동장","9206","10254","20260625",""
"20260622","2호선","삼성(무역센터)","56741","54837","20260625",""
"20260622","2호선","선릉","66801","58926","20260625",""
"20260622","2호선","역삼","58378","65831","20260625",""
"20260622","2호선","강남","90946","88829","20260625",""
"20260622","2호선","교대(법원.검찰청)","34763","41005","20260625",""
"20260622","2호선","서초","24808","24397","20260625",""
"20260622","2호선","방배","17795","18272","20260625",""
"20260622","2호선","사당","43757","47653","20260625",""
"20260622","2호선","낙성대(강감찬)","30326","30027","20260625",""
"20260622","2호선","서울대입구(관악구청)","49883","48969","20260625",""
"20260622","2호선","봉천","26816","25474","20260625",""
"20260622","2호선","신림","58810","57891","20260625",""
"20260622","2호선","신대방","26556","25903","20260625",""
"20260622","2호선","구로디지털단지","63993","63228","20260625",""
"20260622","2호선","대림(구로구청)","26822","27300","20260625",""
"20260622","2호선","신도림","51990","49096","20260625",""
"20260622","2호선","문래","25822","26160","20260625",""
"20260622","2호선","영등포구청","26159","26891","20260625",""
"20260622","2호선","당산","20937","23808","20260625",""
"20260622","2호선","합정","32597","34448","20260625",""
"20260622","2호선","홍대입구","76105","81029","20260625",""
"20260622","2호선","신촌","42616","42856","20260625",""
"20260622","2호선","이대","18071","19502","20260625",""
"20260622","2호선","아현","12273","11549","20260625",""
"20260622","2호선","충정로(경기대입구)","11660","12427","20260625",""
"20260622","2호선","용답","3497","3581","20260625",""
"20260622","2호선","신답","1991","2232","20260625",""
"20260622","2호선","신설동","4095","4069","20260625",""
"20260622","2호선","도림천","1407","1465","20260625",""
"20260622","2호선","양천구청","7513","7918","20260625",""
"20260622","2호선","신정네거리","10812","11244","20260625",""
"20260622","2호선","용두(동대문구청)","2671","2537","20260625",""
"20260622","3호선","지축","8397","8739","20260625",""
"20260622","3호선","구파발","24228","23284","20260625",""
"20260622","3호선","연신내","40152","38253","20260625",""
"20260622","3호선","불광","17526","18725","20260625",""
"20260622","3호선","녹번","16911","15838","20260625",""
"20260622","3호선","홍제","19864","18738","20260625",""
"20260622","3호선","무악재","4722","4636","20260625",""
"20260622","3호선","독립문","8248","8481","20260625",""
"20260622","3호선","경복궁(정부서울청사)","28084","28483","20260625",""
"20260622","3호선","안국","28946","29477","20260625",""
"20260622","3호선","종로3가","13047","14150","20260625",""
"20260622","3호선","을지로3가","14582","13782","20260625",""
"20260622","3호선","충무로","5","0","20260625",""
"20260622","3호선","동대입구","9957","10811","20260625",""
"20260622","3호선","약수","13694","13685","20260625",""
"20260622","3호선","금호","8824","8219","20260625",""
"20260622","3호선","옥수","10231","10551","20260625",""
"20260622","3호선","압구정","32636","34918","20260625",""
"20260622","3호선","신사","28713","30090","20260625",""
"20260622","3호선","잠원","8132","7959","20260625",""
"20260622","3호선","고속터미널","49145","45640","20260625",""
"20260622","3호선","교대(법원.검찰청)","18624","10709","20260625",""
"20260622","3호선","남부터미널(예술의전당)","33366","33994","20260625",""
"20260622","3호선","양재(서초구청)","42269","44525","20260625",""
"20260622","3호선","매봉","15190","14628","20260625",""
"20260622","3호선","도곡","7149","7167","20260625",""
"20260622","3호선","대치","13481","13540","20260625",""
"20260622","3호선","학여울","2246","2170","20260625",""
"20260622","3호선","대청","12384","11394","20260625",""
"20260622","3호선","일원","13308","13304","20260625",""
"20260622","3호선","수서","20326","20456","20260625",""
"20260622","3호선","가락시장","9877","9881","20260625",""
"20260622","3호선","경찰병원","8808","8812","20260625",""
"20260622","3호선","오금","7426","6691","20260625",""
"20260622","4호선","불암산","10549","8983","20260625",""
"20260622","4호선","상계","21351","20216","20260625",""
"20260622","4호선","노원","22637","25230","20260625",""
"20260622","4호선","창동","29560","30629","20260625",""
"20260622","4호선","쌍문","31526","29587","20260625",""
"20260622","4호선","수유(강북구청)","37201","37443","20260625",""
"20260622","4호선","미아(서울사이버대학)","17908","17734","20260625",""
"20260622","4호선","미아사거리","28045","27618","20260625",""
"20260622","4호선","길음","22825","22768","20260625",""
"20260622","4호선","성신여대입구(돈암)","25396","24438","20260625",""
"20260622","4호선","한성대입구(삼선교)","15815","14996","20260625",""
"20260622","4호선","혜화","35189","35212","20260625",""
"20260622","4호선","동대문","22332","22456","20260625",""
"20260622","4호선","동대문역사문화공원(DDP)","21523","18779","20260625",""
"20260622","4호선","충무로","35230","35961","20260625",""
"20260622","4호선","명동","43524","45164","20260625",""
"20260622","4호선","회현(남대문시장)","32108","33715","20260625",""
"20260622","4호선","서울역","15607","23997","20260625",""
"20260622","4호선","숙대입구(갈월)","16630","16325","20260625",""
"20260622","4호선","삼각지(전쟁기념관)","6689","7568","20260625",""
"20260622","4호선","신용산","23811","26362","20260625",""
"20260622","4호선","이촌(국립중앙박물관)","9918","10811","20260625",""
"20260622","4호선","동작(현충원)","2032","2055","20260625",""
"20260622","4호선","총신대입구(이수)","21256","22789","20260625",""
"20260622","4호선","사당","26825","23149","20260625",""
"20260622","4호선","남태령","1527","1474","20260625",""
"20260622","5호선","방화","7855","7672","20260625",""
"20260622","5호선","개화산","6716","6553","20260625",""
"20260622","5호선","김포공항","14150","8904","20260625",""
"20260622","5호선","송정","6900","6480","20260625",""
"20260622","5호선","마곡","18597","18603","20260625",""
"20260622","5호선","발산","26709","27283","20260625",""
"20260622","5호선","우장산","16838","16816","20260625",""
"20260622","5호선","화곡","31621","29617","20260625",""
"20260622","5호선","까치산","30369","29478","20260625",""
"20260622","5호선","신정(은행정)","14915","12359","20260625",""
"20260622","5호선","목동","17894","19991","20260625",""
"20260622","5호선","오목교(목동운동장앞)","21722","23343","20260625",""
"20260622","5호선","양평","9680","9698","20260625",""
"20260622","5호선","영등포구청","5865","5913","20260625",""
"20260622","5호선","영등포시장","12362","11896","20260625",""
"20260622","5호선","신길","5655","5814","20260625",""
"20260622","5호선","여의도","32111","34351","20260625",""
"20260622","5호선","여의나루","13662","14546","20260625",""
"20260622","5호선","마포","17136","17351","20260625",""
"20260622","5호선","공덕","16567","17059","20260625",""
"20260622","5호선","애오개","7417","7209","20260625",""
"20260622","5호선","충정로(경기대입구)","5842","5992","20260625",""
"20260622","5호선","서대문","21148","21605","20260625",""
"20260622","5호선","광화문(세종문화회관)","36319","37780","20260625",""
"20260622","5호선","종로3가","15729","15702","20260625",""
"20260622","5호선","을지로4가","7916","7732","20260625",""
"20260622","5호선","동대문역사문화공원(DDP)","3965","4339","20260625",""
"20260622","5호선","청구","3998","3711","20260625",""
"20260622","5호선","신금호","7023","7447","20260625",""
"20260622","5호선","행당","8772","7775","20260625",""
"20260622","5호선","왕십리(성동구청)","5089","5744","20260625",""
"20260622","5호선","마장","6519","6171","20260625",""
"20260622","5호선","답십리","17899","16291","20260625",""
"20260622","5호선","장한평","22213","21962","20260625",""
"20260622","5호선","군자(능동)","13192","14320","20260625",""
"20260622","5호선","아차산(어린이대공원후문)","15851","15620","20260625",""
"20260622","5호선","광나루(장신대)","11810","11327","20260625",""
"20260622","5호선","천호(풍납토성)","21071","20786","20260625",""
"20260622","5호선","강동","20758","20159","20260625",""
"20260622","5호선","길동","10121","10446","20260625",""
"20260622","5호선","굽은다리(강동구민회관앞)","10463","10001","20260625",""
"20260622","5호선","명일","9028","9091","20260625",""
"20260622","5호선","고덕","11788","11446","20260625",""
"20260622","5호선","상일동","16521","15835","20260625",""
"20260622","5호선","둔촌동","14810","14478","20260625",""
"20260622","5호선","올림픽공원(한국체대)","6049","5331","20260625",""
"20260622","5호선","방이","8056","8359","20260625",""
"20260622","5호선","오금","4364","4417","20260625",""
"20260622","5호선","개롱","7239","7475","20260625",""
"20260622","5호선","거여","11497","11513","20260625",""
"20260622","5호선","마천","8252","7259","20260625",""
"20260622","5호선","강일","6682","6346","20260625",""
"20260622","5호선","미사","19847","20059","20260625",""
"20260622","5호선","하남풍산","5235","5168","20260625",""
"20260622","5호선","하남시청(덕풍·신장)","9727","9207","20260625",""
"20260622","5호선","하남검단산","7088","6736","20260625",""
"20260622","6호선","응암","19120","19353","20260625",""
"20260622","6호선","역촌","4467","5061","20260625",""
"20260622","6호선","불광","4982","4630","20260625",""
"20260622","6호선","독바위","2843","3010","20260625",""
"20260622","6호선","연신내","4","0","20260625",""
"20260622","6호선","구산","8985","7115","20260625",""
"20260622","6호선","새절(신사)","14102","13030","20260625",""
"20260622","6호선","증산(명지대앞)","9770","9818","20260625",""
"20260622","6호선","디지털미디어시티","16599","17746","20260625",""
"20260622","6호선","월드컵경기장(성산)","4069","4209","20260625",""
"20260622","6호선","마포구청","16193","14792","20260625",""
"20260622","6호선","망원","16321","17571","20260625",""
"20260622","6호선","합정","14078","13692","20260625",""
"20260622","6호선","상수","10732","11306","20260625",""
"20260622","6호선","광흥창(서강)","11214","10588","20260625",""
"20260622","6호선","대흥(서강대앞)","11417","12222","20260625",""
"20260622","6호선","공덕","21864","21603","20260625",""
"20260622","6호선","효창공원앞","8444","7595","20260625",""
"20260622","6호선","삼각지(전쟁기념관)","7712","6655","20260625",""
"20260622","6호선","녹사평(용산구청)","5693","5712","20260625",""
"20260622","6호선","이태원","11774","12189","20260625",""
"20260622","6호선","한강진","9979","11842","20260625",""
"20260622","6호선","버티고개","2516","2474","20260625",""
"20260622","6호선","약수","4116","3854","20260625",""
"20260622","6호선","청구","4213","4239","20260625",""
"20260622","6호선","신당","9357","9641","20260625",""
"20260622","6호선","동묘앞","11243","12228","20260625",""
"20260622","6호선","창신","4065","3504","20260625",""
"20260622","6호선","보문","8999","8652","20260625",""
"20260622","6호선","안암(고대병원앞)","16060","16443","20260625",""
"20260622","6호선","고려대(종암)","9861","9557","20260625",""
"20260622","6호선","월곡(동덕여대)","13131","12845","20260625",""
"20260622","6호선","상월곡(한국과학기술연구원)","7307","6596","20260625",""
"20260622","6호선","돌곶이","13484","12803","20260625",""
"20260622","6호선","석계","13467","13910","20260625",""
"20260622","6호선","태릉입구","6330","7173","20260625",""
"20260622","6호선","화랑대(서울여대입구)","13424","10877","20260625",""
"20260622","6호선","봉화산(서울의료원)","9552","8698","20260625",""
"20260622","6호선","신내","1","0","20260625",""
"20260622","7호선","장암","2994","1088","20260625",""
"20260622","7호선","도봉산","9866","11284","20260625",""
"20260622","7호선","수락산","13567","13801","20260625",""
"20260622","7호선","마들","14821","14076","20260625",""
"20260622","7호선","노원","22449","23530","20260625",""
"20260622","7호선","중계","16645","15650","20260625",""
"20260622","7호선","하계","19323","18451","20260625",""
"20260622","7호선","공릉(서울과학기술대)","13952","13716","20260625",""
"20260622","7호선","먹골","11378","11431","20260625",""
"20260622","7호선","중화","12206","12398","20260625",""
"20260622","7호선","상봉","20158","19274","20260625",""
"20260622","7호선","면목","15943","15790","20260625",""
"20260622","7호선","사가정","17442","17901","20260625",""
"20260622","7호선","용마산(용마폭포공원)","6418","6285","20260625",""
"20260622","7호선","중곡","12287","11758","20260625",""
"20260622","7호선","군자(능동)","16958","13698","20260625",""
"20260622","7호선","어린이대공원(세종대)","17816","18632","20260625",""
"20260622","7호선","건대입구","15546","16081","20260625",""
"20260622","7호선","자양(뚝섬한강공원)","10761","10719","20260625",""
"20260622","7호선","청담","20975","22714","20260625",""
"20260622","7호선","강남구청","17947","19829","20260625",""
"20260622","7호선","학동","25990","26572","20260625",""
"20260622","7호선","논현","22030","22479","20260625",""
"20260622","7호선","반포","7447","7137","20260625",""
"20260622","7호선","고속터미널","18224","15920","20260625",""
"20260622","7호선","내방","16974","17039","20260625",""
"20260622","7호선","이수","18770","18336","20260625",""
"20260622","7호선","남성","12694","12209","20260625",""
"20260622","7호선","숭실대입구(살피재)","13641","14171","20260625",""
"20260622","7호선","상도","14183","14147","20260625",""
"20260622","7호선","장승배기","10944","10849","20260625",""
"20260622","7호선","신대방삼거리","16622","16302","20260625",""
"20260622","7호선","보라매","7479","7989","20260625",""
"20260622","7호선","신풍","13107","12420","20260625",""
"20260622","7호선","대림(구로구청)","9602","9586","20260625",""
"20260622","7호선","남구로","17644","18511","20260625",""
"20260622","7호선","가산디지털단지","51482","51824","20260625",""
"20260622","7호선","철산","24795","25420","20260625",""
"20260622","7호선","광명사거리","24626","24189","20260625",""
"20260622","7호선","천왕","13586","13341","20260625",""
"20260622","7호선","온수(성공회대입구)","11563","10503","20260625",""
"20260622","8호선","암사역사공원","8189","7330","20260625",""
"20260622","8호선","암사","17550","16371","20260625",""
"20260622","8호선","천호(풍납토성)","19074","21436","20260625",""
"20260622","8호선","강동구청","11879","12267","20260625",""
"20260622","8호선","몽촌토성(평화의문)","9392","9496","20260625",""
"20260622","8호선","잠실(송파구청)","19911","22789","20260625",""
"20260622","8호선","석촌","9819","10860","20260625",""
"20260622","8호선","송파","11266","11131","20260625",""
"20260622","8호선","가락시장","9678","10428","20260625",""
"20260622","8호선","문정","27132","28329","20260625",""
"20260622","8호선","장지","18613","17568","20260625",""
"20260622","8호선","복정","10756","9276","20260625",""
"20260622","8호선","산성","6936","7246","20260625",""
"20260622","8호선","남한산성입구(성남법원.검찰청)","14039","12931","20260625",""
"20260622","8호선","단대오거리","13650","13198","20260625",""
"20260622","8호선","신흥","5934","6068","20260625",""
"20260622","8호선","수진","6136","5662","20260625",""
"20260622","8호선","모란","5313","4208","20260625",""
"20260622","8호선","남위례","9339","9206","20260625",""
"20260622","9호선","개화","2888","1908","20260625",""
"20260622","9호선","김포공항","5972","11520","20260625",""
"20260622","9호선","공항시장","3026","3225","20260625",""
"20260622","9호선","신방화","7853","7724","20260625",""
"20260622","9호선","마곡나루(서울식물원)","17439","16984","20260625",""
"20260622","9호선","양천향교","12632","13175","20260625",""
"20260622","9호선","가양","24395","23819","20260625",""
"20260622","9호선","증미","9073","8873","20260625",""
"20260622","9호선","등촌","14517","14162","20260625",""
"20260622","9호선","신목동","5489","4922","20260625",""
"20260622","9호선","선유도","10262","9492","20260625",""
"20260622","9호선","당산","21448","21062","20260625",""
"20260622","9호선","국회의사당","19824","20092","20260625",""
"20260622","9호선","여의도","33925","33125","20260625",""
"20260622","9호선","샛강","8062","8077","20260625",""
"20260622","9호선","노량진","27941","27855","20260625",""
"20260622","9호선","노들","5330","4542","20260625",""
"20260622","9호선","흑석(중앙대입구)","11589","11601","20260625",""
"20260622","9호선","동작(현충원)","1983","1725","20260625",""
"20260622","9호선","구반포","3249","2861","20260625",""
"20260622","9호선","신반포","5147","5050","20260625",""
"20260622","9호선","고속터미널","16131","21071","20260625",""
"20260622","9호선","사평","4741","4583","20260625",""
"20260622","9호선","신논현","34088","34681","20260625",""
"20260622","9호선2~3단계","언주","13266","13811","20260625",""
"20260622","9호선2~3단계","선정릉","12198","13172","20260625",""
"20260622","9호선2~3단계","삼성중앙","9516","10138","20260625",""
"20260622","9호선2~3단계","봉은사","23003","24318","20260625",""
"20260622","9호선2~3단계","종합운동장","5458","5468","20260625",""
"20260622","9호선2~3단계","삼전","9409","8841","20260625",""
"20260622","9호선2~3단계","석촌고분","8939","8761","20260625",""
"20260622","9호선2~3단계","석촌","10636","9858","20260625",""
"20260622","9호선2~3단계","송파나루","6379","6722","20260625",""
"20260622","9호선2~3단계","한성백제","3760","3319","20260625",""
"20260622","9호선2~3단계","올림픽공원(한국체대)","11259","10926","20260625",""
"20260622","9호선2~3단계","둔촌오륜","5294","5293","20260625",""
"20260622","9호선2~3단계","중앙보훈병원","15259","13246","20260625",""
"20260622","경강선","판교","6394","6203","20260625",""
"20260622","경강선","이매","1152","1033","20260625",""
"20260622","경강선","삼동","2568","2449","20260625",""
"20260622","경강선","경기광주","9572","9127","20260625",""
"20260622","경강선","초월","4203","3957","20260625",""
"20260622","경강선","곤지암","2387","2387","20260625",""
"20260622","경강선","신둔도예촌","1592","1487","20260625",""
"20260622","경강선","이천","3193","3295","20260625",""
"20260622","경강선","부발","2498","2512","20260625",""
"20260622","경강선","세종대왕릉","382","367","20260625",""
"20260622","경강선","여주","3160","3059","20260625",""
"20260622","경강선","성남","1574","1350","20260625",""
"20260622","경부선","서울역","10694","3469","20260625",""
"20260622","경부선","남영","10113","10406","20260625",""
"20260622","경부선","용산","47384","48132","20260625",""
"20260622","경부선","노량진","8696","8738","20260625",""
"20260622","경부선","대방","11473","13011","20260625",""
"20260622","경부선","영등포","41205","41316","20260625",""
"20260622","경부선","신도림","4217","4548","20260625",""
"20260622","경부선","신길","9348","8422","20260625",""
"20260622","경부선","구로","18338","18205","20260625",""
"20260622","경부선","가산디지털단지","19522","22823","20260625",""
"20260622","경부선","금천구청","11867","12154","20260625",""
"20260622","경부선","석수","8727","8077","20260625",""
"20260622","경부선","관악","7826","7498","20260625",""
"20260622","경부선","안양","24046","23850","20260625",""
"20260622","경부선","명학","9226","9065","20260625",""
"20260622","경부선","금정","31158","31879","20260625",""
"20260622","경부선","군포","7554","7466","20260625",""
"20260622","경부선","의왕","10531","10713","20260625",""
"20260622","경부선","성균관대","17179","17081","20260625",""
"20260622","경부선","화서","11709","11405","20260625",""
"20260622","경부선","수원","39218","40490","20260625",""
"20260622","경부선","독산","18391","18767","20260625",""
"20260622","경부선","세류","3754","3415","20260625",""
"20260622","경부선","병점","16412","16189","20260625",""
"20260622","경부선","세마","3798","3636","20260625",""
"20260622","경부선","오산대","4318","4056","20260625",""
"20260622","경부선","오산","11543","11474","20260625",""
"20260622","경부선","진위","2003","1864","20260625",""
"20260622","경부선","송탄","4578","4684","20260625",""
"20260622","경부선","서정리","9278","8955","20260625",""
"20260622","경부선","평택지제","5495","5005","20260625",""
"20260622","경부선","평택","13026","13227","20260625",""
"20260622","경부선","성환","4502","4670","20260625",""
"20260622","경부선","직산","1125","1100","20260625",""
"20260622","경부선","두정","7583","7884","20260625",""
"20260622","경부선","천안","6092","6196","20260625",""
"20260622","경부선","당정","7014","6637","20260625",""
"20260622","경부선","서동탄","1703","1338","20260625",""
"20260622","경부선","광명","4183","3619","20260625",""
"20260622","경원선","이촌(국립중앙박물관)","4292","3619","20260625",""
"20260622","경원선","서빙고","2371","2136","20260625",""
"20260622","경원선","한남","4296","4211","20260625",""
"20260622","경원선","옥수","59","41","20260625",""
"20260622","경원선","응봉","1924","1647","20260625",""
"20260622","경원선","왕십리(성동구청)","18373","18302","20260625",""
"20260622","경원선","청량리(서울시립대입구)","18066","18372","20260625",""
"20260622","경원선","외대앞","15219","14924","20260625",""
"20260622","경원선","신이문","9764","8857","20260625",""
"20260622","경원선","석계","8203","8948","20260625",""
"20260622","경원선","광운대","9291","8854","20260625",""
"20260622","경원선","월계","7808","7471","20260625",""
"20260622","경원선","녹천","5215","4466","20260625",""
"20260622","경원선","창동","4","0","20260625",""
"20260622","경원선","방학","10994","10809","20260625",""
"20260622","경원선","도봉","6537","6277","20260625",""
"20260622","경원선","도봉산","7727","4979","20260625",""
"20260622","경원선","망월사","11082","11074","20260625",""
"20260622","경원선","회룡","14572","14341","20260625",""
"20260622","경원선","의정부","20565","20794","20260625",""
"20260622","경원선","가능","7106","6795","20260625",""
"20260622","경원선","녹양","4831","4593","20260625",""
"20260622","경원선","양주","7455","6928","20260625",""
"20260622","경원선","덕계","7750","7206","20260625",""
"20260622","경원선","덕정","7235","6797","20260625",""
"20260622","경원선","지행","7190","7213","20260625",""
"20260622","경원선","동두천중앙","3372","3186","20260625",""
"20260622","경원선","보산","1759","1820","20260625",""
"20260622","경원선","동두천","2454","2488","20260625",""
"20260622","경원선","소요산","1624","1618","20260625",""
"20260622","경원선","청산","172","140","20260625",""
"20260622","경원선","전곡","1426","1184","20260625",""
"20260622","경원선","연천","1289","1111","20260625",""
"20260622","경의선","서울역","4092","5079","20260625",""
"20260622","경의선","신촌","1177","1463","20260625",""
"20260622","경의선","효창공원앞","3567","4004","20260625",""
"20260622","경의선","공덕","4794","3828","20260625",""
"20260622","경의선","서강대","2831","2736","20260625",""
"20260622","경의선","홍대입구","2228","2606","20260625",""
"20260622","경의선","가좌","6686","6286","20260625",""
"20260622","경의선","디지털미디어시티","2714","2687","20260625",""
"20260622","경의선","수색","3765","3841","20260625",""
"20260622","경의선","한국항공대","2547","2541","20260625",""
"20260622","경의선","강매","3660","3063","20260625",""
"20260622","경의선","행신","8190","8296","20260625",""
"20260622","경의선","능곡","4806","4549","20260625",""
"20260622","경의선","곡산","662","715","20260625",""
"20260622","경의선","백마","8319","8192","20260625",""
"20260622","경의선","풍산","6898","6396","20260625",""
"20260622","경의선","일산","11479","11250","20260625",""
"20260622","경의선","탄현","8255","7922","20260625",""
"20260622","경의선","야당","7884","8010","20260625",""
"20260622","경의선","운정","8608","8255","20260625",""
"20260622","경의선","금릉","5453","5215","20260625",""
"20260622","경의선","금촌","7039","6647","20260625",""
"20260622","경의선","월롱","2388","2173","20260625",""
"20260622","경의선","파주","1414","1082","20260625",""
"20260622","경의선","문산","6126","5570","20260625",""
"20260622","경의선","임진강","6","46","20260625",""
"20260622","경의선","운천","1","4","20260625",""
"20260622","경인선","개봉","25002","24558","20260625",""
"20260622","경인선","오류동","12585","11678","20260625",""
"20260622","경인선","역곡","29220","28945","20260625",""
"20260622","경인선","부천","33947","33570","20260625",""
"20260622","경인선","송내","27915","27614","20260625",""
"20260622","경인선","부평","31133","31683","20260625",""
"20260622","경인선","백운","7492","7326","20260625",""
"20260622","경인선","동암","16066","16108","20260625",""
"20260622","경인선","주안","19250","17278","20260625",""
"20260622","경인선","제물포","11898","11640","20260625",""
"20260622","경인선","동인천","14008","12940","20260625",""
"20260622","경인선","인천","3802","3057","20260625",""
"20260622","경인선","구일","8091","8014","20260625",""
"20260622","경인선","소사","9053","8457","20260625",""
"20260622","경인선","부개","9277","8702","20260625",""
"20260622","경인선","간석","6360","5935","20260625",""
"20260622","경인선","도원","3752","3742","20260625",""
"20260622","경인선","온수(성공회대입구)","6855","6489","20260625",""
"20260622","경인선","중동","10010","9310","20260625",""
"20260622","경인선","도화","4241","4006","20260625",""
"20260622","경춘선","신내","3516","3412","20260625",""
"20260622","경춘선","갈매","2967","2631","20260625",""
"20260622","경춘선","별내","2803","2655","20260625",""
"20260622","경춘선","퇴계원","3769","3418","20260625",""
"20260622","경춘선","사릉","2319","2274","20260625",""
"20260622","경춘선","금곡","1900","1794","20260625",""
"20260622","경춘선","평내호평","7332","7055","20260625",""
"20260622","경춘선","천마산","1778","1679","20260625",""
"20260622","경춘선","마석","4596","4362","20260625",""
"20260622","경춘선","대성리","765","1126","20260625",""
"20260622","경춘선","청평","2096","1999","20260625",""
"20260622","경춘선","상천","322","290","20260625",""
"20260622","경춘선","가평","2023","2188","20260625",""
"20260622","경춘선","굴봉산","121","113","20260625",""
"20260622","경춘선","백양리","99","132","20260625",""
"20260622","경춘선","강촌","428","405","20260625",""
"20260622","경춘선","김유정","420","371","20260625",""
"20260622","경춘선","남춘천","3470","3495","20260625",""
"20260622","경춘선","춘천","1965","1824","20260625",""
"20260622","공항철도 1호선","서울역","15225","13314","20260625",""
"20260622","공항철도 1호선","공덕","3816","4537","20260625",""
"20260622","공항철도 1호선","홍대입구","18252","15846","20260625",""
"20260622","공항철도 1호선","디지털미디어시티","16558","15498","20260625",""
"20260622","공항철도 1호선","마곡나루(서울식물원)","18017","17372","20260625",""
"20260622","공항철도 1호선","김포공항","9472","5468","20260625",""
"20260622","공항철도 1호선","계양","9981","10072","20260625",""
"20260622","공항철도 1호선","검암","6932","6722","20260625",""
"20260622","공항철도 1호선","청라국제도시","8922","8274","20260625",""
"20260622","공항철도 1호선","운서","11681","11807","20260625",""
"20260622","공항철도 1호선","공항화물청사","2194","2253","20260625",""
"20260622","공항철도 1호선","인천공항1터미널","13445","16920","20260625",""
"20260622","공항철도 1호선","인천공항2터미널","11740","12493","20260625",""
"20260622","공항철도 1호선","영종","5180","5109","20260625",""
"20260622","과천선","선바위","8415","7485","20260625",""
"20260622","과천선","경마공원","857","831","20260625",""
"20260622","과천선","대공원","2286","2320","20260625",""
"20260622","과천선","과천","5678","5148","20260625",""
"20260622","과천선","정부과천청사","16064","17254","20260625",""
"20260622","과천선","인덕원","28599","29303","20260625",""
"20260622","과천선","평촌","20118","19654","20260625",""
"20260622","과천선","범계","30501","30638","20260625",""
"20260622","분당선","선릉","14896","22334","20260625",""
"20260622","분당선","한티","16386","17669","20260625",""
"20260622","분당선","도곡","8597","8876","20260625",""
"20260622","분당선","구룡","3992","3890","20260625",""
"20260622","분당선","개포동","4239","4355","20260625",""
"20260622","분당선","대모산입구","6431","6227","20260625",""
"20260622","분당선","수서","19640","20501","20260625",""
"20260622","분당선","수원","8437","8085","20260625",""
"20260622","분당선","서울숲","14125","14199","20260625",""
"20260622","분당선","압구정로데오","18294","19465","20260625",""
"20260622","분당선","강남구청","10650","12341","20260625",""
"20260622","분당선","선정릉","8365","8587","20260625",""
"20260622","분당선","가천대","9893","10169","20260625",""
"20260622","분당선","태평","13863","13516","20260625",""
"20260622","분당선","모란","20418","21210","20260625",""
"20260622","분당선","야탑","27754","29129","20260625",""
"20260622","분당선","서현","25448","25894","20260625",""
"20260622","분당선","수내","13777","13701","20260625",""
"20260622","분당선","정자","21523","22572","20260625",""
"20260622","분당선","미금","17055","17524","20260625",""
"20260622","분당선","오리","12029","10702","20260625",""
"20260622","분당선","이매","5972","5546","20260625",""
"20260622","분당선","보정","2815","2605","20260625",""
"20260622","분당선","죽전","14319","16019","20260625",""
"20260622","분당선","구성","8424","8449","20260625",""
"20260622","분당선","신갈","5640","5453","20260625",""
"20260622","분당선","기흥","11393","10498","20260625",""
"20260622","분당선","상갈","5731","5376","20260625",""
"20260622","분당선","청명","5381","5117","20260625",""
"20260622","분당선","영통","9825","10206","20260625",""
"20260622","분당선","망포","16870","16439","20260625",""
"20260622","분당선","매탄권선","6234","6188","20260625",""
"20260622","분당선","수원시청","15786","16516","20260625",""
"20260622","분당선","매교","6114","6096","20260625",""
"20260622","서해선","김포공항","2976","4535","20260625",""
"20260622","서해선","원종","5560","5578","20260625",""
"20260622","서해선","부천종합운동장","3429","2907","20260625",""
"20260622","수인선","고색","6942","6593","20260625",""
"20260622","수인선","오목천","4976","4409","20260625",""
"20260622","수인선","어천","1831","1833","20260625",""
"20260622","수인선","야목","905","745","20260625",""
"20260622","수인선","사리","5681","4945","20260625",""
"20260622","수인선","달월","118","82","20260625",""
"20260622","수인선","월곶","2994","2777","20260625",""
"20260622","수인선","소래포구","5181","4732","20260625",""
"20260622","수인선","인천논현","5860","6180","20260625",""
"20260622","수인선","호구포","4573","4735","20260625",""
"20260622","수인선","남동인더스파크","2668","3044","20260625",""
"20260622","수인선","원인재","4715","4838","20260625",""
"20260622","수인선","연수","4971","4967","20260625",""
"20260622","수인선","송도","2934","2633","20260625",""
"20260622","수인선","인하대","7644","7185","20260625",""
"20260622","수인선","숭의","5183","4695","20260625",""
"20260622","수인선","신포","1952","1921","20260625",""
"20260622","수인선","인천","1090","1730","20260625",""
"20260622","신림선","샛강","3603","4090","20260625",""
"20260622","신림선","대방","3838","2931","20260625",""
"20260622","신림선","서울지방병무청","3513","3993","20260625",""
