자치구,대여소명,기준년월,대여건수,반납건수
서대문구,164. 북가좌1동 주민센터 ,202606,567,426
서대문구,165. 중앙근린공원,202606,1425,1180
서대문구,166. 가재울 초등학교,202606,1929,1896
서대문구,167. 연가초등학교 옆,202606,570,75
서대문구,169. 북가좌 삼거리,202606,572,557
서대문구,170. DMC파크뷰자이아파트 302동 앞,202606,1171,1196
서대문구,171. 임광빌딩 앞,202606,567,570
서대문구,173. 서대문역 8번출구 앞,202606,298,296
서대문구,175. 홍연2교옆,202606,1380,1378
서대문구,176. 명지대학교 도서관,202606,1902,1959
서대문구,177. 북가좌 초등학교,202606,805,852
서대문구,178. 증산3교 앞,202606,1542,1601
서대문구,179. 가좌역 4번출구 앞,202606,2008,2129
서대문구,180. 충정로역 7번출구 아래,202606,711,508
서대문구,188. 홍은동 정원여중 입구,202606,757,751
서대문구,191. 서우빌딩,202606,898,1125
서대문구,192. 연서어린이공원,202606,547,527
서대문구,194. 증산교 앞,202606,2081,2155
서대문구,195. 모래내고가차도 ,202606,937,937
서대문구,196. 연희교차로 인근,202606,44,37
서대문구,198. 충정2교,202606,455,458
서대문구,3100. 북성초교,202606,200,199
서대문구,3101. 서대문구청,202606,436,362
서대문구,3102. 연희삼거리,202606,1241,1232
서대문구,3103. 홍제삼거리 북측,202606,946,961
서대문구,3104. e편한세상 신촌4단지 앞,202606,930,912
서대문구,3105. 홍은센트레빌 아파트 앞,202606,301,90
서대문구,3109.북한산더샾 106동 앞,202606,308,312
서대문구,3110.홍은 현대아이파크 아파트 202동 앞,202606,773,781
서대문구,3111.무악재역 4번 출구,202606,268,269
서대문구,3113. 독립문 앞,202606,922,775
서대문구,3114.충정로역 3번 출구,202606,317,279
서대문구,3115.북아현 치안센터 인근,202606,862,773
서대문구,3116.신촌역 4번출구,202606,616,615
서대문구,3117.이화여대 인문관 인근,202606,222,221
서대문구,3119.연희 브라운스톤 아파트 앞,202606,1576,1560
서대문구,3120.DMC엘가아파트 앞,202606,1402,1389
서대문구,3121.가좌삼거리,202606,1446,1437
서대문구,3122.북가좌삼거리2,202606,809,793
서대문구,3123.DMC파크뷰자이1단지 110동 앞,202606,968,1004
서대문구,3125.연희파크푸르지오아파트 앞,202606,1427,1444
서대문구,3127.홍은2파출소 옆,202606,838,845
서대문구,3128.동신병원 맞은편,202606,1479,1497
서대문구,3129.DMC래미안e편한세상203동옆,202606,797,788
서대문구,3130.가재울사거리,202606,856,497
서대문구,3131.연가교 교차로,202606,1382,1322
서대문구,3132.홍제교,202606,722,731
서대문구,3134.SK리쳄블(서울아리수본부),202606,284,279
서대문구,4253. 홍은도담도서관,202606,919,855
서대문구,4255. 래미안 루센티아 아파트 108동 앞,202606,975,578
서대문구,4264. 홍남교 버스정류장,202606,708,724
서대문구,4266.국민연금공단충정로사옥,202606,380,364
서대문구,4267. 서대문역 2번 출구,202606,1474,1479
서대문구,4269. 연희IC 남측,202606,947,945
서대문구,4270. 우국한마음 아파트 맞은편,202606,1511,1595
서대문구,4271. 충정로역 1번 출구,202606,213,150
서대문구,4272. 홍남교 사거리,202606,1364,1480
서대문구,4273. 홍연2교 사거리,202606,643,662
서대문구,4274. 신촌 파랑고래 입구,202606,884,883
서대문구,4275.농협생명본사빌딩 서관,202606,1,1
서대문구,4277. 서대문우체국 정류소 옆,202606,377,367
서대문구,4278. 홍은2동주민센터,202606,555,560
서대문구,4280.북가좌2동 주민센터,202606,1121,1246
서대문구,4281.명지대사거리,202606,1129,908
서초구,2202.청계산입구역 1번출구,202606,1625,1592
서초구,2203. 청계산입구역 2번출구,202606,337,218
서초구,2205. 내곡3단지 어린이공원 앞,202606,735,662
서초구,2206. 언남초등학교 앞,202606,1069,1063
서초구,2207. 내곡파출소 뒤 정자,202606,167,136
서초구,2210. 반포1동 주민센터 앞,202606,389,246
서초구,2211. 서초구립반포도서관 앞,202606,1673,1668
서초구,2212.서초현대4차아파트 201동 맞은편,202606,981,988
서초구,2213. 고속터미널역 5번출구 앞,202606,1243,850
서초구,2214. 신반포역 2번출구 앞,202606,1628,1934
서초구,2215. 반포종합운동장 입구,202606,938,958
서초구,2217.아크로리버뷰 부지 앞,202606,2991,3861
서초구,"2219. 고속터미널역 8-1번, 8-2번 출구 사이",202606,4134,4154
서초구,2221. 방일초교 마을버스 정류장,202606,1173,1334
서초구,2222.사당역 12번출구 뒤,202606,2152,2593
서초구,2223. 방배래미안 정문 앞,202606,240,242
서초구,2225.백석예술대학교 제3캠퍼스 앞,202606,186,95
서초구,2226. 신동아럭스빌아파트 앞,202606,317,58
서초구,2227.방배열린문화센터 앞,202606,881,884
서초구,2228.뒷벌공원 옆,202606,2054,2369
서초구,2229.로고스교회 맞은 편,202606,760,829
서초구,2230.이수역 4번 출구,202606,1963,2225
서초구,2231. 삼성타운(삼성생명) A동 맞은편,202606,1652,1693
서초구,2233. 서초신동아1차아파트 옆,202606,555,563
서초구,2235.KT 서초지사 앞,202606,360,186
서초구,2237.서울남부터미널 대합실 입구,202606,862,729
서초구,2239.교대역 6번출구,202606,725,729
서초구,2241.양재전화국 사거리,202606,1014,794
서초구,2242.양재역 10번 출구 앞,202606,938,935
서초구,2243.서울가정법원,202606,945,381
서초구,2244. 말죽거리공원 사거리,202606,1302,1506
서초구,2245.양재초등학교 맞은편,202606,920,977
서초구,2246. 서울시 품질시험소 앞,202606,677,722
서초구,2247.섬들근린공원,202606,1335,1467
서초구,2248. 서초리슈빌S 글로벌 앞,202606,307,287
서초구,2249. 우솔초등학교 맞은편,202606,298,305
서초구,2250. 서초유치원 맞은편,202606,959,979
서초구,2251. 더케이호텔 입구(양재2) ,202606,837,842
서초구,2252. 잔디마을 마을버스 정류장,202606,1440,1383
서초구,2255. 양재시민의숲역 1번출구,202606,2497,2543
서초구,2256.양재동 꽃시장 입구,202606,433,419
서초구,2257. 청계산 입구 삼거리,202606,203,202
서초구,2258.구룡사 삼거리,202606,567,192
서초구,2259. 잠원역 3번-4번 출구사이 ,202606,1874,2140
서초구,2263. 바우뫼문화복지회관,202606,765,771
서초구,2264. 이수역 1번출구,202606,2682,2949
서초구,2265. 이수고가차도 남단,202606,1616,1801
서초구,2266. 서초역 3번출구,202606,822,825
서초구,2269. 주홍교 하부,202606,371,245
서초구,2270. 서초포레스타 7단지,202606,353,353
서초구,2271. 내방역 8번출구 앞,202606,856,975
서초구,2272. 교대입구 교차로,202606,630,623
서초구,2273. 일동제약 사거리,202606,697,762
서초구,2274. 양재시민의숲역 3번출구,202606,1946,1892
서초구,2276. 영동1교 (양재천근린공원),202606,1101,1132
서초구,2277. 길마중4교 하부,202606,1146,1222
서초구,2279. 교대역 5번출구뒤,202606,1654,1795
서초구,2281. 서울교통공사 사당별관 건너편,202606,408,390
서초구,2283. 그룹한빌딩옆,202606,399,130
서초구,2284. CJ오쇼핑앞,202606,191,74
서초구,2285. LH서초3단지 301동 맞은편,202606,354,354
서초구,2286. 탑성마을입구,202606,42,10
서초구,2287. 능안마을입구,202606,27,16
서초구,2288. 안골마을입구,202606,41,17
서초구,2289. 남태령역 2번출구,202606,134,40
서초구,2293. SPC 앞,202606,759,736
서초구,2294. 두상빌딩 앞,202606,1426,1555
서초구,2297. 남부터미널역 1번출구,202606,824,681
서초구,2299. 한전아트센터 앞,202606,976,945
서초구,2501. 서초 포레스타5단지,202606,687,603
서초구,2502. 서초역1번출구 앞,202606,636,550
서초구,2503. 반포1동 서초빌딩 앞,202606,1110,1117
서초구,2504. 신사역 4번출구 뒤,202606,1372,1017
서초구,2505. 우성아파트사거리 (기업은행앞),202606,1077,1078
서초구,2506. LG유플러스 (방배사옥),202606,108,37
서초구,2509. 심산기념문화센터,202606,667,677
서초구,2510. JW타워,202606,514,347
서초구,2511. 이수역 6번출구 앞,202606,1215,1233
서초구,2514.사평역 2번출구,202606,1155,1017
서초구,2515.서초초등학교 후문,202606,1372,1374
서초구,2516.본마을 노인복지센터 앞,202606,329,440
서초구,2517. 서초그랑자이 앞,202606,934,956
서초구,2518. 서초동 현대아파트 앞,202606,7,12
서초구,2519.서초2교(사임당로 방면),202606,256,247
서초구,2520.서초1교 (진흥아파트 방면),202606,545,543
서초구,2521.서초 크로바타워 앞,202606,826,835
서초구,2523.뉴코아 킴스클럽 앞,202606,1254,1390
서초구,2524.반포쇼핑타운 8동 앞,202606,822,832
서초구,2525.반포쇼핑타운 2동 앞,202606,3084,3531
서초구,2529.우리은행 방배동지점 앞,202606,922,1063
서초구,2530.삼호3차아파트 앞,202606,1252,1456
서초구,2531.멤피스아파트 앞,202606,1962,2173
서초구,2532.국립국악원 앞,202606,284,63
서초구,2533.한가람미술관 앞,202606,273,230
서초구,2535.신반포역 3번출구 뒤,202606,517,628
서초구,2536.서초AICT 우수기업센터 앞,202606,349,282
서초구,2537.양재역 8번출구 앞,202606,1769,1153
서초구,2538.사평리근린공원,202606,978,1043
서초구,2539.대한무역투자진흥공사 KOTRA 앞,202606,1747,1806
서초구,2540.반포천 앞,202606,1306,1343
서초구,2541.옛골 입구,202606,93,18
서초구,2542.신논현타워 앞,202606,1264,1183
서초구,2545.국립중앙도서관(국제회의장옆),202606,516,179
서초구,2547. 반포래미안 리오센트,202606,969,1052
서초구,2548.반포1동 자율방범초소 옆,202606,490,295
서초구,2549.호반써밋서초파크 403동,202606,706,719
서초구,2550.양재동 꽃시장 건너편,202606,936,947
서초구,4303. 매헌역 2번출구앞광역버스 정류장앞(22-297),202606,1255,1250
서초구,4304. 서울고앞,202606,418,353
서초구,4305. 서일스포츠센터,202606,255,238
서초구,4306. 서래공원 앞,202606,866,863
서초구,4307. 고투몰 gate 15옆,202606,1020,1157
서초구,4309. 서초케이타운앞,202606,137,120
서초구,4310. 염곡동(염통골) 입구,202606,299,274
서초구,4312. 반포미도2차아파트 옆,202606,698,699
서초구,4313. 반포종합운동장,202606,782,816
서초구,4315. 이투스교육 앞,202606,456,418
서초구,4316. 고속터미널역 3번출구,202606,744,528
서초구,4317. 양재근린공원,202606,1637,1735
서초구,4318. 방배역 2번 출구,202606,832,995
서초구,4319. 삼성전자R&D어린이집 뒤,202606,283,185
서초구,4320. 비석공원,202606,900,1162
서초구,4322.서울추모공원 입구,202606,78,38
서초구,4323. 내곡도서관,202606,235,294
서초구,4324. 세화고등학교,202606,321,377
서초구,4327. 몽마르뜨공원입구,202606,314,61
서초구,4329. SC제일은행 양재동지점 앞,202606,981,576
서초구,4332. 이수교차로,202606,2285,2348
서초구,4333. 서울고등학교 건너편,202606,294,285
서초구,4334. 인재개발원 데이터센터,202606,158,51
서초구,4336. 서울교육청 교육연수원 앞,202606,155,34
서초구,4337. 우면산등산로 입구,202606,69,15
서초구,4338.새정이마을버스정류장 앞,202606,28,7
서초구,4340. 방배래미안아트힐아파트 앞,202606,449,39
서초구,4341. 영동1교 북단,202606,825,872
서초구,4343. 헌인릉 입구,202606,28,46
서초구,4344. 양재대로(구룡지하차도 앞),202606,364,278
서초구,4345. 반포역 4번출구,202606,934,993
서초구,4346.장학재단빌딩 앞,202606,510,230
서초구,4347. 논현지하보도,202606,1407,1390
서초구,4348. 사당역 1번출구,202606,119,372
서초구,4349.삼성화재서초타워,202606,1866,1911
서초구,4350.누리숲어린이공원 앞,202606,1199,1215
서초구,4351.서울AI허브 앞,202606,478,471
서초구,5601.감정평가사회관앞,202606,240,130
서초구,5602.래미안신반포리오센트 후문,202606,773,875
성동구,3511. 응봉역 1번출구,202606,4015,4498
성동구,3513. 상왕십리역 1번출구,202606,2592,1419
성동구,3514. 왕십리교회옆,202606,2926,3047
성동구,3525. 금호스포츠센터앞,202606,647,784
성동구,3527. 왕십리 자이아파트(101동 앞),202606,43,41
성동구,3530. 왕십리자이아파트 후문(삼거리),202606,422,304
성동구,3531. 논골사거리(금호도서관 입구),202606,253,43
성동구,3532. 왕십리KCC스위첸아파트,202606,219,209
성동구,3544.한양대역 3번 출구,202606,1631,1524
성동구,3545.한양대역 1번출구,202606,785,788
성동구,3547.상왕십리역 6번 출입구,202606,1107,573
성동구,3548.뚝섬역 6번출구,202606,2803,2344
성동구,3549.건영아파트 앞,202606,2218,2214
성동구,3550.금호나들목,202606,1378,1572
성동구,3551.성동도로사업소,202606,1014,1099
성동구,3552.서울숲 공영주차장앞,202606,900,953
성동구,3553.마장역3번출구,202606,622,649
성동구,3555.양지사거리(센트라스APT 115동앞),202606,297,196
성동구,3556.신금호파크자이APT앞,202606,409,26
성동구,3557.서울숲리버뷰자이APT105동 앞,202606,902,862
성동구,3558.마장동 금호어울림APT앞,202606,1054,697
성동구,3559.성동구민종합체육센터 앞,202606,2257,2296
성동구,3560.성동구 견인차량 보관소 앞,202606,1691,1602
성동구,3561.행당동 삼부APT후문,202606,288,219
성동구,3600.사근빗물펌프장 건너편,202606,3527,3743
성동구,4353. 코오롱디지털타워 3차앞,202606,2139,2164
성동구,4360. 르노삼성자동차 성수사업소 앞,202606,1048,896
성동구,4362. 행당중학교 후문,202606,733,744
성동구,4363. 신금호역 2번출구 앞,202606,49,47
성동구,4367. kt 행당빌딩 앞,202606,890,1106
성동구,4370. 성동교 사거리,202606,985,799
성동구,4373. 서울숲 지식산업센터,202606,2672,2741
성동구,4377. 우영테크노센터 앞,202606,2177,2494
성동구,4381. 더스페이스타워 앞,202606,1480,1489
성동구,4382. 페코텍글로벌허브빌딩 앞,202606,3393,3871
성동구,4383. 푸조비즈타워 앞,202606,2177,3265
성동구,4385. 용답동 우체국 주변,202606,1932,1933
성동구,4386. 현대자동차 동부서비스센터 주변,202606,1578,1329
성동구,4387. 성수역 1번출구 주변,202606,1743,1856
성동구,4389. 서울숲역3번출구,202606,724,732
성동구,4390. 신답역 1번출구,202606,625,652
성동구,4393. 상원삼거리 장안철교 아래,202606,1641,1785
성동구,4394.서울시립24시간게스트하우스,202606,889,1062
성동구,4396. 마장축산물시장 서문 인근,202606,534,584
성동구,4397. 마장축산물시장 북문 건너편,202606,1449,1592
성동구,4398. 유원지식산업센터 앞,202606,3433,3418
성동구,4399. 더리브 세종타워 앞,202606,2503,2529
성동구,4401.뚝섬유수지 공영주차장,202606,879,852
성동구,506. 금호 어울림 아파트 앞,202606,1106,1133
성동구,508. 성수아카데미타워 앞,202606,5381,4922
성동구,510. 뚝도아리수정수센터 버스정류소 옆,202606,1323,1398
성동구,511. 서울숲역 5번 출구 옆,202606,1013,1011
성동구,512. 뚝섬역 1번 출구 옆,202606,2823,2771
성동구,513. 뚝섬역 5번 출구 정류소 옆,202606,1401,1395
성동구,514. 성수사거리 버스정류장 앞,202606,2794,2966
성동구,518. 청계천 박물관 앞,202606,937,985
성동구,519. 양지사거리,202606,1191,944
성동구,520. 상왕십리역 4번 출구 앞,202606,881,870
성동구,521. 왕십리역 11번 출구 앞,202606,1694,1678
성동구,522. 금호역 1번출구 앞,202606,262,265
성동구,523. 옥수동성당 옆,202606,117,33
성동구,524. 래미안금호하이리버 아파트 102동 옆,202606,336,345
성동구,525. 한양대병원사거리,202606,1553,1316
성동구,526. 용답토속공원 앞,202606,914,916
성동구,529. 장한평역 8번 출구 앞,202606,5465,5321
성동구,530. 청계벽산아파트 앞,202606,1837,1993
성동구,533. 금남시장 교차로,202606,422,634
성동구,534. 금호사거리,202606,283,331
성동구,535. 응봉삼거리,202606,651,270
성동구,536. 행당역 2번출구 앞,202606,786,921
성동구,537. 한양대후문역 부근,202606,1234,1230
성동구,550. 서울시설공단 앞,202606,1607,1657
성동구,556. 달맞이공원,202606,55,55
성동구,557. 도선동 주민센터 앞,202606,1401,1582
성동구,558. 성동광진 교육지원청 앞,202606,1822,1775
성동구,559. 왕십리역 4번 출구 건너편,202606,2072,2097
성동구,560. 비전교회 앞,202606,2709,2738
성동구,561. 서울숲역 2번출구 앞,202606,2058,2020
성동구,563. 성동세무서 건너편,202606,1408,1553
성동구,564. 금호역 3번출구,202606,169,132
성동구,565. 옥수역 3번출구,202606,2789,2780
성동구,5651.한강버스 옥수 선착장,202606,8369,8219
성동구,568. 청계8가 사거리 B,202606,2937,3183
성동구,569. 응봉현대아파트 정류소,202606,235,213
성동구,578. 성동세무서 부근,202606,1783,1780
성동구,579. 마장역 4번출구,202606,1270,1282
성동구,582. 경일중학교 앞,202606,2200,2227
성동구,583. 청계천 생태교실 앞,202606,6501,6782
성동구,585. 성수2가1동 공영주차장 인근,202606,5157,5282
성동구,586. 마장동 주민센터,202606,1150,1170
성동구,587. 유니베라 앞,202606,1855,1974
성동구,594. 중랑물재생센터(서울새활용플라자),202606,1051,1137
성북구,1302. 한성대입구역6번출구 뒤,202606,1112,1103
성북구,1303. 돈암초교 입구,202606,756,752
성북구,1304. 만해공원,202606,372,90
성북구,1305. 성북구청,202606,1748,1951
성북구,1306. 한성대입구역2번출구,202606,1555,1536
성북구,1308. 안암로터리 버스정류장 앞,202606,3224,3500
성북구,1314. 정릉꿈에그린1단지 201동 앞,202606,374,381
성북구,1315. 고려사대부속중고 정문,202606,283,214
성북구,1316. 고려사대부속중고 건너편 ,202606,350,236
성북구,1318. 길음역 3번출구 뒤,202606,1207,1279
성북구,1319. 종암박스파크,202606,2141,2190
성북구,1321. 국민은행 종암동지점 앞,202606,1837,2247
성북구,1322. 래미안라센트아파트 103동 앞,202606,943,1110
성북구,1325. 상월곡역 4번출구,202606,604,455
성북구,1326. 상월곡역 1번출구,202606,802,770
성북구,1327. 상월곡역 3번출구,202606,1511,1584
성북구,1328. 월곡역 3번출구,202606,2436,2793
성북구,1332. 석계역 5번출구 건너편,202606,1084,1244
성북구,1333. 석관초등학교 앞,202606,2402,2710
성북구,1334. 석관동주민센터 앞,202606,1561,1518
성북구,1336. 성북3교 위,202606,971,959
성북구,1337. 돈암성당 옆,202606,1988,2165
성북구,1338. 용문2교 옆,202606,2279,2318
성북구,1339. 삼성전자서비스 성북센터,202606,909,949
성북구,1340. 광운초등학교 앞,202606,774,805
성북구,1342. 성북쉼터 앞,202606,200,53
성북구,1343. 한성대7번출구 앞,202606,607,597
성북구,1344. 아리랑시네센터 앞,202606,295,201
성북구,1346. 길음8골어린이공원 옆,202606,875,799
성북구,1347. 길음래미안아파트817동 상가 앞,202606,414,415
성북구,1348. 성북제일새마을금고 본점 앞,202606,548,564
성북구,1349. 월계2교 버스정류장 앞,202606,565,600
성북구,1351. 안암2교 옆,202606,1670,1608
성북구,1352. e 편한세상 보문아파트 내,202606,301,201
성북구,1353. 금호어울림센터힐 내,202606,213,212
성북구,1354. 고려대학교 2번출구,202606,1805,1834
성북구,1357. 북한산보국문역,202606,306,320
성북구,1358. 정릉도서관 앞,202606,484,494
성북구,1360. 정릉역,202606,542,571
성북구,1361. 홍익중고 입구,202606,1303,1017
성북구,1363. 보문4교 인근,202606,2783,2869
성북구,1364. 성북동 치안센터 앞,202606,823,821
성북구,1365. 선잠단지 앞,202606,332,291
성북구,1366. 일신초등학교 옆,202606,372,413
성북구,1367. 길음문화복합미디어센터,202606,796,911
성북구,1368. 성신여대입구 교차로,202606,839,919
성북구,1370. 복자사랑 피정의 집,202606,224,117
성북구,1372. KEB은행 고대점,202606,1133,871
성북구,1373. 성북구보건소 건너편,202606,1260,1365
성북구,1375. 생명의 전화 종합복지관 앞 교차로,202606,1156,1126
성북구,1376. 한국과학기술연구원 중문,202606,515,407
성북구,1377. 한국과학기술연구원 북문,202606,307,250
성북구,1379.길음뉴타운푸르지오아파트 3단지,202606,292,9
성북구,1380.월곡역 5번출구 앞,202606,1555,1743
성북구,1381.석계역 4번출구 뒤,202606,2563,2734
성북구,1382.래미안월곡아파트 입구,202606,1357,1339
성북구,1384.성신여대입구역 5번출구,202606,1461,1475
성북구,1385.성신여대입구역 3번출구 앞,202606,1849,1937
성북구,1386.동선고가차도 초입,202606,444,422
성북구,1388. 돈암초교입구 버스정류장(한성대입구역 방면),202606,664,656
성북구,1390.석관래미안아트리치,202606,1635,1837
성북구,1391.성북청소년센터,202606,954,1022
성북구,1392.돈암삼성풍림아파트,202606,327,30
성북구,1393.돈암육교 하단,202606,239,97
성북구,1394.길음뉴타운 래미안9단지,202606,699,631
성북구,1395.래미안장위포레카운티(102동),202606,916,926
성북구,1396.래미안장위퍼스트하이(513동),202606,1147,1256
성북구,4406. 장곡초등학교 앞,202606,1050,897
성북구,4411. 동산어린이공원 앞,202606,1016,990
성북구,4414. 안암역 3번 출구,202606,862,766
성북구,4415. 미아초교버스승강장,202606,84,54
성북구,4417. 성북청소년문화의집,202606,241,48
성북구,4418. 종암동 동덕여대 제2생활관 앞,202606,1588,1802
성북구,4419. 성북구 한예종 캠퍼스 본관,202606,554,490
성북구,4420. 성북구 한예종 캠퍼스 별관,202606,695,737
성북구,4421. 롯데캐슬클라시아 입구 앞,202606,216,199
성북구,4423.현대백화점 미아점,202606,885,887
성북구,4425. 하늘채코오롱아파트 앞,202606,1325,1366
성북구,4427. 동일하이빌뉴시티,202606,1081,1089
성북구,4428.돈암동부센트레빌상가,202606,532,564
송파구,1201. 가락시장역 3번 출구,202606,1901,1892
송파구,1203. 밀리아나2빌딩 앞,202606,1097,1104
송파구,1204. 거여역 3번출구,202606,1598,1633
송파구,1205. 종합운동장역 4번출구,202606,1866,1759
송파구,1206. 9호선종합운동장역 9번출구,202606,1615,1583
송파구,1207. 마천중앙시장,202606,630,626
송파구,1208. 풍납현대아파트쉼터,202606,3170,3129
송파구,1209. 잠실나루역 (2번 출구 쪽),202606,4731,4733
송파구,1210. 롯데월드타워(잠실역2번출구 쪽),202606,11874,11813
송파구,1212. 송파역 2번 출구앞,202606,1838,1830
송파구,1213. 백토공원 앞,202606,403,416
송파구,1214. 오금역 7번 출구 인근,202606,822,798
송파구,1215. 올림픽공원역 1번출구 앞,202606,2457,2438
송파구,1217. 송파파인타운 7단지,202606,1104,1096
송파구,1218. 방이역 4번출구,202606,3317,3255
송파구,1220. 잠실근린공원,202606,2462,2871
송파구,1221. 삼전역 4번출구,202606,2088,2343
송파구,1222. 잠실새내역 5번 출구 뒤,202606,5569,5578
송파구,1224. 아시아지하보도 2번 출구,202606,2104,2078
송파구,1226. 잠실4동 주민센터 옆,202606,3642,3691
송파구,1227. 거여역 8번출구 뒤,202606,1393,1407
송파구,1228. 마천사거리 ,202606,923,1000
송파구,1229. 송파체육문화회관 앞,202606,1353,1347
송파구,1230. 송파중학교 정문,202606,566,548
송파구,1231. 잠실역 6번출구,202606,3203,3565
송파구,1232. 잠실주공 521동 건너편,202606,3269,3315
송파구,1233. 잠실3거리(갤러리아팰리스),202606,1296,1279
송파구,1235. 잠실트리지움310동 옆,202606,2945,3024
송파구,1239. 문정 법조단지3,202606,966,977
송파구,1240. 문정 법조단지4,202606,751,746
송파구,1241. 문정 법조단지5,202606,661,599
송파구,1242. 문정 법조단지6,202606,123,89
송파구,1243. 문정 법조단지7,202606,2558,2658
송파구,1244. 문정 법조단지8,202606,3073,3047
송파구,1245. 문정 법조단지9,202606,1688,1662
송파구,1246. 문정 법조단지10,202606,2255,2235
송파구,1247. 문정 법조단지11,202606,789,762
송파구,1248. 방이초등학교,202606,2625,2333
송파구,1250.문정2동 주민센터,202606,193,143
송파구,1251. 석촌역 2번출구,202606,3097,3085
송파구,1253. 오금역 3번 출구 뒤,202606,752,710
송파구,1256. 문정현대아파트 교차로,202606,751,678
송파구,1258. 가락미륭아파트 앞,202606,354,274
송파구,1259. 방이역 1번출구,202606,2122,2102
송파구,1260. 방이동 한양3차아파트 옆,202606,1493,1487
송파구,1262. 송파여성문화회관 앞,202606,2738,2736
송파구,1263. 장지공영차고지,202606,407,434
송파구,1264. 천호역 10번 출구 앞,202606,4275,4250
송파구,1265. 문정동 근린공원,202606,1543,1507
송파구,1266. 문정동 글샘 공원,202606,738,730
송파구,1267. 올림픽공원 남2문 앞,202606,2385,2357
송파구,1268. 몽촌토성역 1번출구 옆,202606,1236,1244
송파구,1269. 리센츠아파트 ,202606,2402,2224
송파구,1271. 송파도서관,202606,1185,1189
송파구,1274. 영파여고 앞,202606,1930,1803
송파구,1275. 거여초등학교 옆,202606,689,801
송파구,1277. 성내7교,202606,1297,1346
송파구,1278. 송파구청 교차로,202606,3576,3569
송파구,1279. 마천금호어울림 1차아파트 건너편,202606,526,525
송파구,1282. 송파소방서 맞은편(성내4교),202606,1777,2106
송파구,1283. 오금공원 사거리,202606,194,147
송파구,1285. 위례별 유치원 뒤,202606,548,536
송파구,1286. 위례중앙푸르지오 1단지 앞,202606,1157,1157
송파구,1287. 위례아이파크 101동 맞은편,202606,716,722
송파구,1288. 문정중교 사거리,202606,1616,1398
송파구,1289. 풍납토성 서성벽터B,202606,955,950
송파구,1290. 위례송파꿈에그린아파트24단지 앞 성벽 다리 밑,202606,842,884
송파구,1291. 서울체육고등학교 앞,202606,2654,2673
송파구,1293. 석촌호수 서호 사거리,202606,3498,3526
송파구,1295. 잠실역 8번출구,202606,4109,4093
송파구,1296. 석촌호수교차로 (송파나루근린공원 앞),202606,761,757
송파구,1297. 석촌호수교차로(동호 팔각정 앞),202606,3787,3777
송파구,1299. 송파소방서 (방이119안전센터),202606,684,606
송파구,1300. 오륜사거리,202606,943,953
송파구,2601. 석촌호수 아뜰리에,202606,2810,2788
송파구,2603. 송파 글마루 도서관,202606,1112,954
송파구,2604. 풍납토성 서성벽터A,202606,1927,1949
송파구,2605. 복정역 1번 출구 앞,202606,1624,1665
송파구,2606. 위례동주민센터,202606,4,4
송파구,2608. 송파구청,202606,7652,7672
송파구,2609. 보성중고등학교 후문 앞,202606,420,392
송파구,2611. 송파지역자활센터 뒤,202606,3191,3349
송파구,2613. 잠실나들목,202606,2252,2336
송파구,2614. 가락고등학교 앞,202606,594,573
송파구,2615. 테라타워2,202606,2732,2728
송파구,2616. 거여동 사거리,202606,519,522
송파구,2617. 가락삼환아파트 앞,202606,432,427
송파구,2618. 삼전역 1번출구,202606,2281,2491
송파구,2619. 석촌고분역 4번출구,202606,2338,2386
송파구,2620. 송파나루역 4번 출구옆,202606,6075,6111
송파구,2621. 한성백제역 2번 출구,202606,3824,3805
송파구,2622. 올림픽공원역 3번출구,202606,10072,9938
송파구,2623.석촌동 주민센터,202606,3773,3671
송파구,2625.가락종합 사회복지관,202606,338,316
송파구,"2626.경찰병원역 1,2번 출구 사이",202606,661,646
송파구,2627.문정시영아파트 5동 앞 공원,202606,1395,705
송파구,2628.문정역 1번출구,202606,4065,4151
송파구,2630.서울방이동 고분군,202606,2134,2137
송파구,2631.배명고등학교,202606,810,845
송파구,2632.석촌고분역 2번 출구,202606,3306,3394
송파구,2633.송파학사 옆,202606,1195,1130
송파구,2634.위례포레샤인아파트 정류장,202606,915,956
송파구,2635.잠실새내역 1번출구,202606,3065,2977
송파구,2637. 아시아지하보도 14번 출구,202606,3308,3337
송파구,2639.석촌역 8번출구,202606,4191,4168
송파구,2641.송파역 4번출구,202606,3440,3437
송파구,2642.마천동 성내천 쉼터,202606,1133,1181
송파구,2643.풍납중학교 측면,202606,435,399
송파구,2644. 성내5교,202606,991,1041
송파구,2645.잠실나들목2(엘스아파트136동),202606,1243,1226
송파구,2646.레이크펠리스101동앞,202606,3968,4063
송파구,2647.잠실 자전거 수리센터 앞,202606,1854,1963
송파구,2648.헬리오시티 112동 앞,202606,1382,1357
송파구,2649.오금공원사거리2,202606,298,240
송파구,2650.위례22단지 2208동 다리앞,202606,570,567
송파구,2651.경찰병원역 3번출구 앞,202606,1541,1539
송파구,2652.송파 레미니스1단지 102동 앞,202606,902,863
송파구,2653.올림픽공원사거리(선수촌아파트),202606,1952,1960
송파구,2654.올림픽선수촌아파트 136동 앞,202606,813,747
송파구,2655.송이공원,202606,1023,874
송파구,2656.풍납동 아이파크 107동 앞,202606,1688,1688
송파구,2657.송파 파인타운 11단지 ,202606,779,728
송파구,2658.가락몰 업무동,202606,1793,1806
송파구,2659.서울친환경유통센터,202606,269,269
